"prefectures","value","year","sex"
"沖縄県","83.5",1941,"ratio"
"沖縄県","258.1",1942,"male"
"沖縄県","312.9",1942,"female"
"沖縄県","82.5",1942,"ratio"
"沖縄県","262.7",1943,"male"
"沖縄県","320",1943,"female"
"沖縄県","82.1",1943,"ratio"
"沖縄県","266",1944,"male"
"沖縄県","325",1944,"female"
"沖縄県","81.7",1944,"ratio"
"沖縄県",NA,1945,"male"
"沖縄県",NA,1945,"female"
"沖縄県",NA,1945,"ratio"
"沖縄県",NA,1946,"male"
"沖縄県",NA,1946,"female"
"沖縄県",NA,1946,"ratio"
"沖縄県",NA,1947,"male"
"沖縄県",NA,1947,"female"
"沖縄県",NA,1947,"ratio"
"沖縄県",NA,1948,"male"
"沖縄県",NA,1948,"female"
"沖縄県",NA,1948,"ratio"
"沖縄県",NA,1949,"male"
"沖縄県",NA,1949,"female"
"沖縄県",NA,1949,"ratio"
"沖縄県",NA,1950,"male"
"沖縄県",NA,1950,"female"
"沖縄県",NA,1950,"ratio"
"沖縄県",NA,1951,"male"
"沖縄県",NA,1951,"female"
"沖縄県",NA,1951,"ratio"
"沖縄県",NA,1952,"male"
"沖縄県",NA,1952,"female"
"沖縄県",NA,1952,"ratio"
"沖縄県",NA,1953,"male"
"沖縄県",NA,1953,"female"
"沖縄県",NA,1953,"ratio"
"沖縄県",NA,1954,"male"
"沖縄県",NA,1954,"female"
"沖縄県",NA,1954,"ratio"
"沖縄県",NA,1955,"male"
"沖縄県",NA,1955,"female"
"沖縄県",NA,1955,"ratio"
"沖縄県",NA,1956,"male"
"沖縄県",NA,1956,"female"
"沖縄県",NA,1956,"ratio"
"沖縄県",NA,1957,"male"
"沖縄県",NA,1957,"female"
"沖縄県",NA,1957,"ratio"
"沖縄県",NA,1958,"male"
"沖縄県",NA,1958,"female"
"沖縄県",NA,1958,"ratio"
"沖縄県",NA,1959,"male"
"沖縄県",NA,1959,"female"
"沖縄県",NA,1959,"ratio"
"沖縄県",NA,1960,"male"
"沖縄県",NA,1960,"female"
"沖縄県",NA,1960,"ratio"
"沖縄県",NA,1961,"male"
"沖縄県",NA,1961,"female"
"沖縄県",NA,1961,"ratio"
"沖縄県",NA,1962,"male"
"沖縄県",NA,1962,"female"
"沖縄県",NA,1962,"ratio"
"沖縄県",NA,1963,"male"
"沖縄県",NA,1963,"female"
"沖縄県",NA,1963,"ratio"
"沖縄県",NA,1964,"male"
"沖縄県",NA,1964,"female"
"沖縄県",NA,1964,"ratio"
"沖縄県",NA,1965,"male"
"沖縄県",NA,1965,"female"
"沖縄県",NA,1965,"ratio"
"沖縄県",NA,1966,"male"
"沖縄県",NA,1966,"female"
"沖縄県",NA,1966,"ratio"
"沖縄県",NA,1967,"male"
"沖縄県",NA,1967,"female"
"沖縄県",NA,1967,"ratio"
"沖縄県",NA,1968,"male"
"沖縄県",NA,1968,"female"
"沖縄県",NA,1968,"ratio"
"沖縄県",NA,1969,"male"
"沖縄県",NA,1969,"female"
"沖縄県",NA,1969,"ratio"
"沖縄県",NA,1970,"male"
"沖縄県",NA,1970,"female"
"沖縄県",NA,1970,"ratio"
"沖縄県",NA,1971,"male"
"沖縄県",NA,1971,"female"
"沖縄県",NA,1971,"ratio"
"沖縄県","491",1972,"male"
"沖縄県","479",1972,"female"
"沖縄県","102.5",1972,"ratio"
"沖縄県","499",1973,"male"
"沖縄県","496",1973,"female"
"沖縄県","100.7",1973,"ratio"
"沖縄県","507",1974,"male"
"沖縄県","514",1974,"female"
"沖縄県","98.5",1974,"ratio"
"沖縄県","511",1975,"male"
"沖縄県","532",1975,"female"
"沖縄県","96",1975,"ratio"
"沖縄県","519",1976,"male"
"沖縄県","539",1976,"female"
"沖縄県","96.4",1976,"ratio"
"沖縄県","526",1977,"male"
"沖縄県","545",1977,"female"
"沖縄県","96.4",1977,"ratio"
"沖縄県","530",1978,"male"
"沖縄県","551",1978,"female"
"沖縄県","96.3",1978,"ratio"
"沖縄県","537",1979,"male"
"沖縄県","556",1979,"female"
"沖縄県","96.6",1979,"ratio"
"沖縄県","544",1980,"male"
"沖縄県","563",1980,"female"
"沖縄県","96.6",1980,"ratio"
"沖縄県","550",1981,"male"
"沖縄県","569",1981,"female"
"沖縄県","96.7",1981,"ratio"
"沖縄県","557",1982,"male"
"沖縄県","575",1982,"female"
"沖縄県","96.8",1982,"ratio"
"沖縄県","564",1983,"male"
"沖縄県","582",1983,"female"
"沖縄県","96.8",1983,"ratio"
"沖縄県","572",1984,"male"
"沖縄県","589",1984,"female"
"沖縄県","97",1984,"ratio"
"沖縄県","581",1985,"male"
"沖縄県","598",1985,"female"
"沖縄県","97.2",1985,"ratio"
"沖縄県","585",1986,"male"
"沖縄県","603",1986,"female"
"沖縄県","96.9",1986,"ratio"
"沖縄県","589",1987,"male"
"沖縄県","609",1987,"female"
"沖縄県","96.7",1987,"ratio"
"沖縄県","593",1988,"male"
"沖縄県","615",1988,"female"
"沖縄県","96.5",1988,"ratio"
"沖縄県","596",1989,"male"
"沖縄県","620",1989,"female"
"沖縄県","96.2",1989,"ratio"
"沖縄県","599",1990,"male"
"沖縄県","624",1990,"female"
"沖縄県","96",1990,"ratio"
"沖縄県","603",1991,"male"
"沖縄県","627",1991,"female"
"沖縄県","96.1",1991,"ratio"
"沖縄県","607",1992,"male"
"沖縄県","632",1992,"female"
"沖縄県","96.1",1992,"ratio"
"沖縄県","613",1993,"male"
"沖縄県","637",1993,"female"
"沖縄県","96.2",1993,"ratio"
"沖縄県","619",1994,"male"
"沖縄県","643",1994,"female"
"沖縄県","96.3",1994,"ratio"
"沖縄県","625",1995,"male"
"沖縄県","649",1995,"female"
"沖縄県","96.3",1995,"ratio"
"沖縄県","629",1996,"male"
"沖縄県","653",1996,"female"
"沖縄県","96.3",1996,"ratio"
"沖縄県","633",1997,"male"
"沖縄県","657",1997,"female"
"沖縄県","96.4",1997,"ratio"
"沖縄県","637",1998,"male"
"沖縄県","661",1998,"female"
"沖縄県","96.4",1998,"ratio"
"沖縄県","642",1999,"male"
"沖縄県","665",1999,"female"
"沖縄県","96.5",1999,"ratio"
"沖縄県","648",2000,"male"
"沖縄県","670",2000,"female"
"沖縄県","96.6",2000,"ratio"
"北海道","2719",2000,"male"
"北海道","2964",2000,"female"
"北海道","91.8",2000,"ratio"
"北海道","2715",2001,"male"
"北海道","2966",2001,"female"
"北海道","91.5",2001,"ratio"
"北海道","2708",2002,"male"
"北海道","2964",2002,"female"
"北海道","91.4",2002,"ratio"
"北海道","2700",2003,"male"
"北海道","2963",2003,"female"
"北海道","91.2",2003,"ratio"
"北海道","2691",2004,"male"
"北海道","2959",2004,"female"
"北海道","90.9",2004,"ratio"
"北海道","2675",2005,"male"
"北海道","2953",2005,"female"
"北海道","90.6",2005,"ratio"
"北海道","2661",2006,"male"
"北海道","2944",2006,"female"
"北海道","90.4",2006,"ratio"
"北海道","2644",2007,"male"
"北海道","2935",2007,"female"
"北海道","90.1",2007,"ratio"
"北海道","2626",2008,"male"
"北海道","2922",2008,"female"
"北海道","89.9",2008,"ratio"
"北海道","2612",2009,"male"
"北海道","2911",2009,"female"
"北海道","89.7",2009,"ratio"
"北海道","2603",2010,"male"
"北海道","2903",2010,"female"
"北海道","89.7",2010,"ratio"
"北海道","2593",2011,"male"
"北海道","2896",2011,"female"
"北海道","89.6",2011,"ratio"
"北海道","2580",2012,"male"
"北海道","2886",2012,"female"
"北海道","89.4",2012,"ratio"
"北海道","2565",2013,"male"
"北海道","2873",2013,"female"
"北海道","89.3",2013,"ratio"
"北海道","2551",2014,"male"
"北海道","2859",2014,"female"
"北海道","89.2",2014,"ratio"
"北海道","2537",2015,"male"
"北海道","2845",2015,"female"
"北海道","89.2",2015,"ratio"
"青森県","703",2000,"male"
"青森県","773",2000,"female"
"青森県","90.9",2000,"ratio"
"青森県","701",2001,"male"
"青森県","772",2001,"female"
"青森県","90.7",2001,"ratio"
"青森県","697",2002,"male"
"青森県","770",2002,"female"
"青森県","90.5",2002,"ratio"
"青森県","692",2003,"male"
"青森県","767",2003,"female"
"青森県","90.3",2003,"ratio"
"青森県","686",2004,"male"
"青森県","762",2004,"female"
"青森県","90",2004,"ratio"
"青森県","679",2005,"male"
"青森県","758",2005,"female"
"青森県","89.6",2005,"ratio"
"青森県","672",2006,"male"
"青森県","752",2006,"female"
"青森県","89.4",2006,"ratio"
"青森県","664",2007,"male"
"青森県","745",2007,"female"
"青森県","89.2",2007,"ratio"
"青森県","657",2008,"male"
"青森県","738",2008,"female"
"青森県","89",2008,"ratio"
"青森県","651",2009,"male"
"青森県","732",2009,"female"
"青森県","88.9",2009,"ratio"
"青森県","646",2010,"male"
"青森県","727",2010,"female"
"青森県","88.9",2010,"ratio"
"青森県","641",2011,"male"
"青森県","722",2011,"female"
"青森県","88.8",2011,"ratio"
"青森県","635",2012,"male"
"青森県","716",2012,"female"
"青森県","88.7",2012,"ratio"
"青森県","628",2013,"male"
"青森県","708",2013,"female"
"青森県","88.7",2013,"ratio"
"青森県","622",2014,"male"
"青森県","701",2014,"female"
"青森県","88.6",2014,"ratio"
"青森県","615",2015,"male"
"青森県","694",2015,"female"
"青森県","88.6",2015,"ratio"
"岩手県","681",2000,"male"
"岩手県","735",2000,"female"
"岩手県","92.7",2000,"ratio"
"岩手県","680",2001,"male"
"岩手県","734",2001,"female"
"岩手県","92.6",2001,"ratio"
"岩手県","676",2002,"male"
"岩手県","731",2002,"female"
"岩手県","92.4",2002,"ratio"
"岩手県","672",2003,"male"
"岩手県","729",2003,"female"
"岩手県","92.2",2003,"ratio"
"岩手県","669",2004,"male"
"岩手県","726",2004,"female"
"岩手県","92.2",2004,"ratio"
"岩手県","664",2005,"male"
"岩手県","721",2005,"female"
"岩手県","92",2005,"ratio"
"岩手県","658",2006,"male"
"岩手県","717",2006,"female"
"岩手県","91.8",2006,"ratio"
"岩手県","652",2007,"male"
"岩手県","712",2007,"female"
"岩手県","91.6",2007,"ratio"
"岩手県","646",2008,"male"
"岩手県","706",2008,"female"
"岩手県","91.5",2008,"ratio"
"岩手県","640",2009,"male"
"岩手県","700",2009,"female"
"岩手県","91.3",2009,"ratio"
"岩手県","635",2010,"male"
"岩手県","695",2010,"female"
"岩手県","91.3",2010,"ratio"
"岩手県","628",2011,"male"
"岩手県","686",2011,"female"
"岩手県","91.5",2011,"ratio"
"岩手県","625",2012,"male"
"岩手県","680",2012,"female"
"岩手県","91.9",2012,"ratio"
"岩手県","623",2013,"male"
"岩手県","676",2013,"female"
"岩手県","92.2",2013,"ratio"
"岩手県","620",2014,"male"
"岩手県","670",2014,"female"
"岩手県","92.4",2014,"ratio"
"岩手県","616",2015,"male"
"岩手県","664",2015,"female"
"岩手県","92.7",2015,"ratio"
"宮城県","1159",2000,"male"
"宮城県","1207",2000,"female"
"宮城県","96",2000,"ratio"
"宮城県","1159",2001,"male"
"宮城県","1210",2001,"female"
"宮城県","95.8",2001,"ratio"
"宮城県","1157",2002,"male"
"宮城県","1211",2002,"female"
"宮城県","95.5",2002,"ratio"
"宮城県","1156",2003,"male"
"宮城県","1213",2003,"female"
"宮城県","95.3",2003,"ratio"
"宮城県","1154",2004,"male"
"宮城県","1213",2004,"female"
"宮城県","95.1",2004,"ratio"
"宮城県","1149",2005,"male"
"宮城県","1211",2005,"female"
"宮城県","94.9",2005,"ratio"
"宮城県","1147",2006,"male"
"宮城県","1211",2006,"female"
"宮城県","94.7",2006,"ratio"
"宮城県","1144",2007,"male"
"宮城県","1210",2007,"female"
"宮城県","94.5",2007,"ratio"
"宮城県","1140",2008,"male"
"宮城県","1209",2008,"female"
"宮城県","94.3",2008,"ratio"
"宮城県","1139",2009,"male"
"宮城県","1208",2009,"female"
"宮城県","94.3",2009,"ratio"
"宮城県","1140",2010,"male"
"宮城県","1209",2010,"female"
"宮城県","94.3",2010,"ratio"
"宮城県","1130",2011,"male"
"宮城県","1196",2011,"female"
"宮城県","94.5",2011,"ratio"
"宮城県","1134",2012,"male"
"宮城県","1195",2012,"female"
"宮城県","94.9",2012,"ratio"
"宮城県","1138",2013,"male"
"宮城県","1196",2013,"female"
"宮城県","95.1",2013,"ratio"
"宮城県","1140",2014,"male"
"宮城県","1195",2014,"female"
"宮城県","95.3",2014,"ratio"
"宮城県","1140",2015,"male"
"宮城県","1194",2015,"female"
"宮城県","95.5",2015,"ratio"
"秋田県","565",2000,"male"
"秋田県","625",2000,"female"
"秋田県","90.4",2000,"ratio"
"秋田県","561",2001,"male"
"秋田県","622",2001,"female"
"秋田県","90.3",2001,"ratio"
"秋田県","557",2002,"male"
"秋田県","618",2002,"female"
"秋田県","90",2002,"ratio"
"秋田県","551",2003,"male"
"秋田県","614",2003,"female"
"秋田県","89.8",2003,"ratio"
"秋田県","546",2004,"male"
"秋田県","610",2004,"female"
"秋田県","89.6",2004,"ratio"
"秋田県","541",2005,"male"
"秋田県","605",2005,"female"
"秋田県","89.4",2005,"ratio"
"秋田県","535",2006,"male"
"秋田県","599",2006,"female"
"秋田県","89.2",2006,"ratio"
"秋田県","528",2007,"male"
"秋田県","593",2007,"female"
"秋田県","89",2007,"ratio"
"秋田県","521",2008,"male"
"秋田県","587",2008,"female"
"秋田県","88.8",2008,"ratio"
"秋田県","515",2009,"male"
"秋田県","581",2009,"female"
"秋田県","88.6",2009,"ratio"
"秋田県","510",2010,"male"
"秋田県","576",2010,"female"
"秋田県","88.5",2010,"ratio"
"秋田県","505",2011,"male"
"秋田県","570",2011,"female"
"秋田県","88.5",2011,"ratio"
"秋田県","499",2012,"male"
"秋田県","564",2012,"female"
"秋田県","88.4",2012,"ratio"
"秋田県","493",2013,"male"
"秋田県","557",2013,"female"
"秋田県","88.4",2013,"ratio"
"秋田県","487",2014,"male"
"秋田県","550",2014,"female"
"秋田県","88.4",2014,"ratio"
"秋田県","480",2015,"male"
"秋田県","543",2015,"female"
"秋田県","88.5",2015,"ratio"
"山形県","601",2000,"male"
"山形県","643",2000,"female"
"山形県","93.6",2000,"ratio"
"山形県","599",2001,"male"
"山形県","642",2001,"female"
"山形県","93.4",2001,"ratio"
"山形県","596",2002,"male"
"山形県","640",2002,"female"
"山形県","93.2",2002,"ratio"
"山形県","593",2003,"male"
"山形県","637",2003,"female"
"山形県","93",2003,"ratio"
"山形県","589",2004,"male"
"山形県","635",2004,"female"
"山形県","92.8",2004,"ratio"
"山形県","585",2005,"male"
"山形県","631",2005,"female"
"山形県","92.7",2005,"ratio"
"山形県","580",2006,"male"
"山形県","627",2006,"female"
"山形県","92.5",2006,"ratio"
"山形県","575",2007,"male"
"山形県","623",2007,"female"
"山形県","92.4",2007,"ratio"
"山形県","570",2008,"male"
"山形県","618",2008,"female"
"山形県","92.3",2008,"ratio"
"山形県","565",2009,"male"
"山形県","613",2009,"female"
"山形県","92.2",2009,"ratio"
"山形県","561",2010,"male"
"山形県","608",2010,"female"
"山形県","92.2",2010,"ratio"
"山形県","558",2011,"male"
"山形県","604",2011,"female"
"山形県","92.3",2011,"ratio"
"山形県","554",2012,"male"
"山形県","600",2012,"female"
"山形県","92.3",2012,"ratio"
"山形県","549",2013,"male"
"山形県","595",2013,"female"
"山形県","92.4",2013,"ratio"
"山形県","545",2014,"male"
"山形県","589",2014,"female"
"山形県","92.4",2014,"ratio"
"山形県","540",2015,"male"
"山形県","584",2015,"female"
"山形県","92.6",2015,"ratio"
"福島県","1038",2000,"male"
"福島県","1089",2000,"female"
"福島県","95.3",2000,"ratio"
"福島県","1036",2001,"male"
"福島県","1088",2001,"female"
"福島県","95.2",2001,"ratio"
"福島県","1032",2002,"male"
"福島県","1086",2002,"female"
"福島県","95.1",2002,"ratio"
"福島県","1028",2003,"male"
"福島県","1082",2003,"female"
"福島県","95",2003,"ratio"
"福島県","1023",2004,"male"
"福島県","1079",2004,"female"
"福島県","94.8",2004,"ratio"
"福島県","1017",2005,"male"
"福島県","1075",2005,"female"
"福島県","94.6",2005,"ratio"
"福島県","1011",2006,"male"
"福島県","1069",2006,"female"
"福島県","94.5",2006,"ratio"
"福島県","1004",2007,"male"
"福島県","1063",2007,"female"
"福島県","94.4",2007,"ratio"
"福島県","997",2008,"male"
"福島県","1057",2008,"female"
"福島県","94.4",2008,"ratio"
"福島県","990",2009,"male"
"福島県","1051",2009,"female"
"福島県","94.2",2009,"ratio"
"福島県","985",2010,"male"
"福島県","1044",2010,"female"
"福島県","94.3",2010,"ratio"
"福島県","968",2011,"male"
"福島県","1020",2011,"female"
"福島県","94.9",2011,"ratio"
"福島県","956",2012,"male"
"福島県","1001",2012,"female"
"福島県","95.5",2012,"ratio"
"福島県","951",2013,"male"
"福島県","989",2013,"female"
"福島県","96.1",2013,"ratio"
"福島県","948",2014,"male"
"福島県","979",2014,"female"
"福島県","96.9",2014,"ratio"
"福島県","946",2015,"male"
"福島県","968",2015,"female"
"福島県","97.7",2015,"ratio"
"茨城県","1488",2000,"male"
"茨城県","1497",2000,"female"
"茨城県","99.4",2000,"ratio"
"茨城県","1490",2001,"male"
"茨城県","1500",2001,"female"
"茨城県","99.3",2001,"ratio"
"茨城県","1486",2002,"male"
"茨城県","1500",2002,"female"
"茨城県","99.1",2002,"ratio"
"茨城県","1486",2003,"male"
"茨城県","1500",2003,"female"
"茨城県","99",2003,"ratio"
"茨城県","1483",2004,"male"
"茨城県","1499",2004,"female"
"茨城県","99",2004,"ratio"
"茨城県","1480",2005,"male"
"茨城県","1495",2005,"female"
"茨城県","99",2005,"ratio"
"茨城県","1480",2006,"male"
"茨城県","1494",2006,"female"
"茨城県","99.1",2006,"ratio"
"茨城県","1480",2007,"male"
"茨城県","1493",2007,"female"
"茨城県","99.1",2007,"ratio"
"茨城県","1479",2008,"male"
"茨城県","1492",2008,"female"
"茨城県","99.2",2008,"ratio"
"茨城県","1479",2009,"male"
"茨城県","1490",2009,"female"
"茨城県","99.2",2009,"ratio"
"茨城県","1480",2010,"male"
"茨城県","1490",2010,"female"
"茨城県","99.3",2010,"ratio"
"茨城県","1475",2011,"male"
"茨城県","1485",2011,"female"
"茨城県","99.4",2011,"ratio"
"茨城県","1469",2012,"male"
"茨城県","1478",2012,"female"
"茨城県","99.4",2012,"ratio"
"茨城県","1464",2013,"male"
"茨城県","1474",2013,"female"
"茨城県","99.3",2013,"ratio"
"茨城県","1458",2014,"male"
"茨城県","1469",2014,"female"
"茨城県","99.3",2014,"ratio"
"茨城県","1454",2015,"male"
"茨城県","1463",2015,"female"
"茨城県","99.3",2015,"ratio"
"栃木県","996",2000,"male"
"栃木県","1009",2000,"female"
"栃木県","98.7",2000,"ratio"
"栃木県","999",2001,"male"
"栃木県","1012",2001,"female"
"栃木県","98.7",2001,"ratio"
"栃木県","999",2002,"male"
"栃木県","1013",2002,"female"
"栃木県","98.7",2002,"ratio"
"栃木県","1000",2003,"male"
"栃木県","1014",2003,"female"
"栃木県","98.7",2003,"ratio"
"栃木県","1001",2004,"male"
"栃木県","1015",2004,"female"
"栃木県","98.7",2004,"ratio"
"栃木県","1002",2005,"male"
"栃木県","1015",2005,"female"
"栃木県","98.8",2005,"ratio"
"栃木県","1002",2006,"male"
"栃木県","1015",2006,"female"
"栃木県","98.7",2006,"ratio"
"栃木県","1002",2007,"male"
"栃木県","1014",2007,"female"
"栃木県","98.8",2007,"ratio"
"栃木県","1001",2008,"male"
"栃木県","1014",2008,"female"
"栃木県","98.8",2008,"ratio"
"栃木県","999",2009,"male"
"栃木県","1012",2009,"female"
"栃木県","98.7",2009,"ratio"
"栃木県","997",2010,"male"
"栃木県","1011",2010,"female"
"栃木県","98.6",2010,"ratio"
"栃木県","993",2011,"male"
"栃木県","1007",2011,"female"
"栃木県","98.7",2011,"ratio"
"栃木県","989",2012,"male"
"栃木県","1003",2012,"female"
"栃木県","98.7",2012,"ratio"
"栃木県","986",2013,"male"
"栃木県","1000",2013,"female"
"栃木県","98.7",2013,"ratio"
"栃木県","984",2014,"male"
"栃木県","996",2014,"female"
"栃木県","98.8",2014,"ratio"
"栃木県","982",2015,"male"
"栃木県","993",2015,"female"
"栃木県","98.9",2015,"ratio"
"群馬県","999",2000,"male"
"群馬県","1026",2000,"female"
"群馬県","97.4",2000,"ratio"
"群馬県","1001",2001,"male"
"群馬県","1028",2001,"female"
"群馬県","97.3",2001,"ratio"
"群馬県","1000",2002,"male"
"群馬県","1030",2002,"female"
"群馬県","97.1",2002,"ratio"
"群馬県","1000",2003,"male"
"群馬県","1030",2003,"female"
"群馬県","97",2003,"ratio"
"群馬県","998",2004,"male"
"群馬県","1029",2004,"female"
"群馬県","97",2004,"ratio"
"群馬県","996",2005,"male"
"群馬県","1028",2005,"female"
"群馬県","96.9",2005,"ratio"
"群馬県","996",2006,"male"
"群馬県","1026",2006,"female"
"群馬県","97",2006,"ratio"
"群馬県","994",2007,"male"
"群馬県","1025",2007,"female"
"群馬県","97",2007,"ratio"
"群馬県","993",2008,"male"
"群馬県","1024",2008,"female"
"群馬県","97",2008,"ratio"
"群馬県","991",2009,"male"
"群馬県","1023",2009,"female"
"群馬県","96.9",2009,"ratio"
"群馬県","988",2010,"male"
"群馬県","1020",2010,"female"
"群馬県","96.9",2010,"ratio"
"群馬県","985",2011,"male"
"群馬県","1016",2011,"female"
"群馬県","96.9",2011,"ratio"
"群馬県","982",2012,"male"
"群馬県","1012",2012,"female"
"群馬県","97",2012,"ratio"
"群馬県","978",2013,"male"
"群馬県","1008",2013,"female"
"群馬県","97",2013,"ratio"
"群馬県","975",2014,"male"
"群馬県","1004",2014,"female"
"群馬県","97.1",2014,"ratio"
"群馬県","973",2015,"male"
"群馬県","1000",2015,"female"
"群馬県","97.3",2015,"ratio"
"埼玉県","3500",2000,"male"
"埼玉県","3438",2000,"female"
"埼玉県","101.8",2000,"ratio"
"埼玉県","3520",2001,"male"
"埼玉県","3457",2001,"female"
"埼玉県","101.8",2001,"ratio"
"埼玉県","3530",2002,"male"
"埼玉県","3471",2002,"female"
"埼玉県","101.7",2002,"ratio"
"埼玉県","3544",2003,"male"
"埼玉県","3484",2003,"female"
"埼玉県","101.7",2003,"ratio"
"埼玉県","3551",2004,"male"
"埼玉県","3495",2004,"female"
"埼玉県","101.6",2004,"ratio"
"埼玉県","3555",2005,"male"
"埼玉県","3499",2005,"female"
"埼玉県","101.6",2005,"ratio"
"埼玉県","3564",2006,"male"
"埼玉県","3515",2006,"female"
"埼玉県","101.4",2006,"ratio"
"埼玉県","3576",2007,"male"
"埼玉県","3530",2007,"female"
"埼玉県","101.3",2007,"ratio"
"埼玉県","3588",2008,"male"
"埼玉県","3549",2008,"female"
"埼玉県","101.1",2008,"ratio"
"埼玉県","3597",2009,"male"
"埼玉県","3565",2009,"female"
"埼玉県","100.9",2009,"ratio"
"埼玉県","3609",2010,"male"
"埼玉県","3586",2010,"female"
"埼玉県","100.6",2010,"ratio"
"埼玉県","3612",2011,"male"
"埼玉県","3597",2011,"female"
"埼玉県","100.4",2011,"ratio"
"埼玉県","3612",2012,"male"
"埼玉県","3604",2012,"female"
"埼玉県","100.2",2012,"ratio"
"埼玉県","3614",2013,"male"
"埼玉県","3614",2013,"female"
"埼玉県","100",2013,"ratio"
"埼玉県","3621",2014,"male"
"埼玉県","3626",2014,"female"
"埼玉県","99.9",2014,"ratio"
"埼玉県","3628",2015,"male"
"埼玉県","3638",2015,"female"
"埼玉県","99.7",2015,"ratio"
"千葉県","2977",2000,"male"
"千葉県","2949",2000,"female"
"千葉県","100.9",2000,"ratio"
"千葉県","2997",2001,"male"
"千葉県","2973",2001,"female"
"千葉県","100.8",2001,"ratio"
"千葉県","3008",2002,"male"
"千葉県","2990",2002,"female"
"千葉県","100.6",2002,"ratio"
"千葉県","3021",2003,"male"
"千葉県","3009",2003,"female"
"千葉県","100.4",2003,"ratio"
"千葉県","3027",2004,"male"
"千葉県","3020",2004,"female"
"千葉県","100.2",2004,"ratio"
"千葉県","3029",2005,"male"
"千葉県","3027",2005,"female"
"千葉県","100.1",2005,"ratio"
"千葉県","3041",2006,"male"
"千葉県","3043",2006,"female"
"千葉県","99.9",2006,"ratio"
"千葉県","3056",2007,"male"
"千葉県","3063",2007,"female"
"千葉県","99.8",2007,"ratio"
"千葉県","3071",2008,"male"
"千葉県","3082",2008,"female"
"千葉県","99.7",2008,"ratio"
"千葉県","3083",2009,"male"
"千葉県","3097",2009,"female"
"千葉県","99.6",2009,"ratio"
"千葉県","3098",2010,"male"
"千葉県","3118",2010,"female"
"千葉県","99.4",2010,"ratio"
"千葉県","3097",2011,"male"
"千葉県","3120",2011,"female"
"千葉県","99.3",2011,"ratio"
"千葉県","3087",2012,"male"
"千葉県","3113",2012,"female"
"千葉県","99.1",2012,"ratio"
"千葉県","3085",2013,"male"
"千葉県","3116",2013,"female"
"千葉県","99",2013,"ratio"
"千葉県","3089",2014,"male"
"千葉県","3119",2014,"female"
"千葉県","99",2014,"ratio"
"千葉県","3096",2015,"male"
"千葉県","3127",2015,"female"
"千葉県","99",2015,"ratio"
"東京都","6029",2000,"male"
"東京都","6036",2000,"female"
"東京都","99.9",2000,"ratio"
"東京都","6066",2001,"male"
"東京都","6098",2001,"female"
"東京都","99.5",2001,"ratio"
"東京都","6116",2002,"male"
"東京都","6155",2002,"female"
"東京都","99.4",2002,"ratio"
"東京都","6173",2003,"male"
"東京都","6216",2003,"female"
"東京都","99.3",2003,"ratio"
"東京都","6218",2004,"male"
"東京都","6265",2004,"female"
"東京都","99.2",2004,"ratio"
"東京都","6265",2005,"male"
"東京都","6312",2005,"female"
"東京都","99.3",2005,"ratio"
"東京都","6322",2006,"male"
"東京都","6382",2006,"female"
"東京都","99.1",2006,"ratio"
"東京都","6388",2007,"male"
"東京都","6461",2007,"female"
"東京都","98.9",2007,"ratio"
"東京都","6444",2008,"male"
"東京都","6529",2008,"female"
"東京都","98.7",2008,"ratio"
"東京都","6471",2009,"male"
"東京都","6577",2009,"female"
"東京都","98.4",2009,"ratio"
"東京都","6512",2010,"male"
"東京都","6647",2010,"female"
"東京都","98",2010,"ratio"
"東京都","6524",2011,"male"
"東京都","6674",2011,"female"
"東京都","97.8",2011,"ratio"
"東京都","6538",2012,"male"
"東京都","6697",2012,"female"
"東京都","97.6",2012,"ratio"
"東京都","6569",2013,"male"
"東京都","6738",2013,"female"
"東京都","97.5",2013,"ratio"
"東京都","6612",2014,"male"
"東京都","6788",2014,"female"
"東京都","97.4",2014,"ratio"
"東京都","6667",2015,"male"
"東京都","6849",2015,"female"
"東京都","97.3",2015,"ratio"
"神奈川県","4309",2000,"male"
"神奈川県","4181",2000,"female"
"神奈川県","103.1",2000,"ratio"
"神奈川県","4349",2001,"male"
"神奈川県","4226",2001,"female"
"神奈川県","102.9",2001,"ratio"
"神奈川県","4375",2002,"male"
"神奈川県","4261",2002,"female"
"神奈川県","102.7",2002,"ratio"
"神奈川県","4405",2003,"male"
"神奈川県","4296",2003,"female"
"神奈川県","102.5",2003,"ratio"
"神奈川県","4426",2004,"male"
"神奈川県","4326",2004,"female"
"神奈川県","102.3",2004,"ratio"
"神奈川県","4445",2005,"male"
"神奈川県","4347",2005,"female"
"神奈川県","102.2",2005,"ratio"
"神奈川県","4467",2006,"male"
"神奈川県","4379",2006,"female"
"神奈川県","102",2006,"ratio"
"神奈川県","4497",2007,"male"
"神奈川県","4415",2007,"female"
"神奈川県","101.9",2007,"ratio"
"神奈川県","4519",2008,"male"
"神奈川県","4446",2008,"female"
"神奈川県","101.7",2008,"ratio"
"神奈川県","4533",2009,"male"
"神奈川県","4473",2009,"female"
"神奈川県","101.3",2009,"ratio"
"神奈川県","4545",2010,"male"
"神奈川県","4504",2010,"female"
"神奈川県","100.9",2010,"ratio"
"神奈川県","4544",2011,"male"
"神奈川県","4516",2011,"female"
"神奈川県","100.6",2011,"ratio"
"神奈川県","4544",2012,"male"
